query_id,query_text,doc_id,relevance
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_597525060,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_597834149,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_617439538,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_617808696,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_619510383,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_620662819,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_621039135,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_622704841,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_623356606,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_623907002,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_623981583,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_625967180,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_626436633,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_627253761,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_628130933,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_628254104,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_628277912,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_628371581,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_628467267,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_628517413,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_628541192,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_628999740,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_629145616,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_629368997,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_629882842,2
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_629906705,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_630003572,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_630270402,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_630988136,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_631349387,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_631536513,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_631610201,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_631982683,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_632697699,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_632984570,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_633147073,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_633383913,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_633998745,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_634047433,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_634215130,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_634263799,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_634574891,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_634598888,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_634695346,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_635669640,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_636263386,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_636601296,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_636671961,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_636957491,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_637875537,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_638647661,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_638988597,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_639331025,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_639711644,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_640071156,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_640398555,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_640490873,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_640920313,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_641512537,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_641535575,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_642559306,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_642722533,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_643056832,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_643319663,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_643602246,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_643673721,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_643696266,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_644433884,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_644740586,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_645093964,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_645258992,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_645332625,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_645737683,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_645904677,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_647539283,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_31_649793046,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_37_360207665,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_37_476029395,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_37_1073392212,2
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_40_1486267592,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_42_1584425929,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_45_740711566,2
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_47_133628465,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_55_1123636455,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_55_1414596970,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_55_1471516807,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_55_1471522239,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_55_1499949621,2
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_57_661498423,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_57_857320669,1
2000511,average bahamas temperature at the end of october,msmarco_v2.1_doc_57_858148654,1
2000719,business architect role definition,msmarco_v2.1_doc_00_384929754,1
2000719,business architect role definition,msmarco_v2.1_doc_00_649270173,3
2000719,business architect role definition,msmarco_v2.1_doc_00_840915451,3
2000719,business architect role definition,msmarco_v2.1_doc_02_824032418,1
2000719,business architect role definition,msmarco_v2.1_doc_02_1144872792,1
2000719,business architect role definition,msmarco_v2.1_doc_02_1445643600,2
2000719,business architect role definition,msmarco_v2.1_doc_02_1445922080,1
2000719,business architect role definition,msmarco_v2.1_doc_02_1778555082,1
2000719,business architect role definition,msmarco_v2.1_doc_03_76202153,1
2000719,business architect role definition,msmarco_v2.1_doc_02_1578787612,1
2000719,business architect role definition,msmarco_v2.1_doc_03_785055484,2
2000719,business architect role definition,msmarco_v2.1_doc_03_785580362,3
2000719,business architect role definition,msmarco_v2.1_doc_03_1006925667,1
2000719,business architect role definition,msmarco_v2.1_doc_03_1159449627,3
2000719,business architect role definition,msmarco_v2.1_doc_04_556935782,3
2000719,business architect role definition,msmarco_v2.1_doc_04_556949627,3
2000719,business architect role definition,msmarco_v2.1_doc_04_1103512488,1
2000719,business architect role definition,msmarco_v2.1_doc_05_346407346,1
2000719,business architect role definition,msmarco_v2.1_doc_05_423680762,3
2000719,business architect role definition,msmarco_v2.1_doc_05_834924244,2
2000719,business architect role definition,msmarco_v2.1_doc_05_1673209807,1
2000719,business architect role definition,msmarco_v2.1_doc_06_1920588697,1
2000719,business architect role definition,msmarco_v2.1_doc_07_399659384,1
2000719,business architect role definition,msmarco_v2.1_doc_07_554893759,2
2000719,business architect role definition,msmarco_v2.1_doc_08_29865064,1
2000719,business architect role definition,msmarco_v2.1_doc_07_1305116978,1
2000719,business architect role definition,msmarco_v2.1_doc_08_810212230,3
2000719,business architect role definition,msmarco_v2.1_doc_09_890241092,2
2000719,business architect role definition,msmarco_v2.1_doc_09_905460491,3
2000719,business architect role definition,msmarco_v2.1_doc_10_514431491,3
2000719,business architect role definition,msmarco_v2.1_doc_12_748488159,1
2000719,business architect role definition,msmarco_v2.1_doc_13_216464481,1
2000719,business architect role definition,msmarco_v2.1_doc_13_967025246,1
2000719,business architect role definition,msmarco_v2.1_doc_13_1431114138,3
2000719,business architect role definition,msmarco_v2.1_doc_14_50321697,1
2000719,business architect role definition,msmarco_v2.1_doc_14_289146967,3
2000719,business architect role definition,msmarco_v2.1_doc_14_289494066,1
2000719,business architect role definition,msmarco_v2.1_doc_14_1506301838,3
2000719,business architect role definition,msmarco_v2.1_doc_16_99016845,1
2000719,business architect role definition,msmarco_v2.1_doc_16_295735790,1
2000719,business architect role definition,msmarco_v2.1_doc_16_2614596235,1
2000719,business architect role definition,msmarco_v2.1_doc_16_2614660735,3
2000719,business architect role definition,msmarco_v2.1_doc_16_2615686015,1
2000719,business architect role definition,msmarco_v2.1_doc_16_3255880558,2
2000719,business architect role definition,msmarco_v2.1_doc_16_3491751026,1
2000719,business architect role definition,msmarco_v2.1_doc_20_520861598,1
2000719,business architect role definition,msmarco_v2.1_doc_20_1131696186,1
2000719,business architect role definition,msmarco_v2.1_doc_23_71717411,2
2000719,business architect role definition,msmarco_v2.1_doc_22_1498337180,2
2000719,business architect role definition,msmarco_v2.1_doc_22_1498847992,1
2000719,business architect role definition,msmarco_v2.1_doc_22_1503922161,1
2000719,business architect role definition,msmarco_v2.1_doc_23_502797898,1
2000719,business architect role definition,msmarco_v2.1_doc_23_1455905767,1
2000719,business architect role definition,msmarco_v2.1_doc_23_1456347534,2
2000719,business architect role definition,msmarco_v2.1_doc_26_798488329,1
2000719,business architect role definition,msmarco_v2.1_doc_26_1247789952,1
2000719,business architect role definition,msmarco_v2.1_doc_26_1247814479,2
2000719,business architect role definition,msmarco_v2.1_doc_26_1456652387,2
2000719,business architect role definition,msmarco_v2.1_doc_27_221233771,3
2000719,business architect role definition,msmarco_v2.1_doc_27_765156019,3
2000719,business architect role definition,msmarco_v2.1_doc_27_1488021239,2
2000719,business architect role definition,msmarco_v2.1_doc_27_1496642910,1
2000719,business architect role definition,msmarco_v2.1_doc_28_331013473,3
2000719,business architect role definition,msmarco_v2.1_doc_28_335626086,1
2000719,business architect role definition,msmarco_v2.1_doc_28_508050118,1
2000719,business architect role definition,msmarco_v2.1_doc_28_769335147,2
2000719,business architect role definition,msmarco_v2.1_doc_29_469930790,1
2000719,business architect role definition,msmarco_v2.1_doc_30_857084913,1
2000719,business architect role definition,msmarco_v2.1_doc_31_202485209,1
2000719,business architect role definition,msmarco_v2.1_doc_31_968080871,3
2000719,business architect role definition,msmarco_v2.1_doc_31_1195375592,3
2000719,business architect role definition,msmarco_v2.1_doc_31_1420043285,1
2000719,business architect role definition,msmarco_v2.1_doc_32_463202079,1
2000719,business architect role definition,msmarco_v2.1_doc_32_1058338200,2
2000719,business architect role definition,msmarco_v2.1_doc_34_317347861,1
2000719,business architect role definition,msmarco_v2.1_doc_34_16561396,2
2000719,business architect role definition,msmarco_v2.1_doc_34_475098607,1
2000719,business architect role definition,msmarco_v2.1_doc_34_1068696839,3
2000719,business architect role definition,msmarco_v2.1_doc_34_1070355092,2
2000719,business architect role definition,msmarco_v2.1_doc_34_1371461477,1
2000719,business architect role definition,msmarco_v2.1_doc_35_313445433,1
2000719,business architect role definition,msmarco_v2.1_doc_35_754842423,1
2000719,business architect role definition,msmarco_v2.1_doc_35_754846827,3
2000719,business architect role definition,msmarco_v2.1_doc_35_754863479,2
2000719,business architect role definition,msmarco_v2.1_doc_35_754871225,1
2000719,business architect role definition,msmarco_v2.1_doc_35_754894173,1
2000719,business architect role definition,msmarco_v2.1_doc_35_1343252766,1
2000719,business architect role definition,msmarco_v2.1_doc_36_394110480,2
2000719,business architect role definition,msmarco_v2.1_doc_36_394299520,1
2000719,business architect role definition,msmarco_v2.1_doc_36_395080587,1
2000719,business architect role definition,msmarco_v2.1_doc_36_395180248,1
2000719,business architect role definition,msmarco_v2.1_doc_36_395408807,3
2000719,business architect role definition,msmarco_v2.1_doc_36_1247265825,1
2000719,business architect role definition,msmarco_v2.1_doc_36_970115737,1
2000719,business architect role definition,msmarco_v2.1_doc_37_708641857,1
2000719,business architect role definition,msmarco_v2.1_doc_37_727981372,1
2000719,business architect role definition,msmarco_v2.1_doc_37_736538419,1
2000719,business architect role definition,msmarco_v2.1_doc_38_652326394,1
2000719,business architect role definition,msmarco_v2.1_doc_38_1328421609,3
2000719,business architect role definition,msmarco_v2.1_doc_38_1329034695,1
2000719,business architect role definition,msmarco_v2.1_doc_38_1400516805,1
2000719,business architect role definition,msmarco_v2.1_doc_39_324917625,1
2000719,business architect role definition,msmarco_v2.1_doc_40_407862142,1
2000719,business architect role definition,msmarco_v2.1_doc_40_502685095,1
2000719,business architect role definition,msmarco_v2.1_doc_40_1594936711,1
2000719,business architect role definition,msmarco_v2.1_doc_41_244531382,2
2000719,business architect role definition,msmarco_v2.1_doc_42_62044429,1
2000719,business architect role definition,msmarco_v2.1_doc_43_1485475580,1
2000719,business architect role definition,msmarco_v2.1_doc_44_122250798,3
2000719,business architect role definition,msmarco_v2.1_doc_44_129480825,1
2000719,business architect role definition,msmarco_v2.1_doc_44_438299862,1
2000719,business architect role definition,msmarco_v2.1_doc_44_450442582,3
2000719,business architect role definition,msmarco_v2.1_doc_45_119102808,1
2000719,business architect role definition,msmarco_v2.1_doc_45_119632536,3
2000719,business architect role definition,msmarco_v2.1_doc_45_608639896,1
2000719,business architect role definition,msmarco_v2.1_doc_45_915649343,3
2000719,business architect role definition,msmarco_v2.1_doc_45_920114286,3
2000719,business architect role definition,msmarco_v2.1_doc_45_1012214456,3
2000719,business architect role definition,msmarco_v2.1_doc_46_510569736,1
2000719,business architect role definition,msmarco_v2.1_doc_47_402455613,1
2000719,business architect role definition,msmarco_v2.1_doc_49_167184961,2
2000719,business architect role definition,msmarco_v2.1_doc_49_505553818,1
2000719,business architect role definition,msmarco_v2.1_doc_50_34047004,1
2000719,business architect role definition,msmarco_v2.1_doc_50_233279229,1
2000719,business architect role definition,msmarco_v2.1_doc_50_256513985,2
2000719,business architect role definition,msmarco_v2.1_doc_50_1905043443,1
2000719,business architect role definition,msmarco_v2.1_doc_50_2431227580,1
2000719,business architect role definition,msmarco_v2.1_doc_51_431567518,2
2000719,business architect role definition,msmarco_v2.1_doc_51_140242800,1
2000719,business architect role definition,msmarco_v2.1_doc_51_1359036688,3
2000719,business architect role definition,msmarco_v2.1_doc_51_1360023581,1
2000719,business architect role definition,msmarco_v2.1_doc_52_241033172,2
2000719,business architect role definition,msmarco_v2.1_doc_52_842761394,2
2000719,business architect role definition,msmarco_v2.1_doc_52_1136100710,3
2000719,business architect role definition,msmarco_v2.1_doc_52_1306398773,1
2000719,business architect role definition,msmarco_v2.1_doc_53_1295268669,1
2000719,business architect role definition,msmarco_v2.1_doc_54_111752313,2
2000719,business architect role definition,msmarco_v2.1_doc_55_503137912,2
2000719,business architect role definition,msmarco_v2.1_doc_55_688349429,1
2000719,business architect role definition,msmarco_v2.1_doc_55_335705416,1
2000719,business architect role definition,msmarco_v2.1_doc_56_163702802,1
2000719,business architect role definition,msmarco_v2.1_doc_56_721074876,1
2000719,business architect role definition,msmarco_v2.1_doc_56_938457966,1
2000719,business architect role definition,msmarco_v2.1_doc_56_1297162704,2
2000719,business architect role definition,msmarco_v2.1_doc_58_1215090334,1
2000719,business architect role definition,msmarco_v2.1_doc_59_504949649,1
2000719,business architect role definition,msmarco_v2.1_doc_59_776893261,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_00_489440704,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_00_881411097,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_00_1005202133,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_00_1005216818,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_00_1262244928,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_01_989240345,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_01_1276027906,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_01_1377314583,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_01_1812451112,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_02_562744151,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_02_643177592,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_02_1840439566,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_03_933114604,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_03_937077264,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_03_943538948,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_03_994989701,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_03_1181894401,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_03_1270969262,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_03_1324775348,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_03_1757404703,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_04_918850384,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_04_972799746,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_04_1197543195,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_04_1198463383,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_04_1275795172,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_04_1379508709,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_05_600082984,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_05_1019259215,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_06_1800194748,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_07_229077915,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_07_279336924,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_07_667209666,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_07_874650469,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_08_606963128,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_08_706757824,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_08_1110176759,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_08_1549813568,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_09_686778204,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_10_371651900,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_10_561237498,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_10_1479425180,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_10_1480983835,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_11_4238595,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_11_626338788,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_11_695148827,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_11_847231179,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_13_1374905372,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_13_1421663773,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_13_1449412210,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_13_1452560161,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_15_1757729060,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_16_7353038,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_16_2699180229,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_17_504315667,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_18_990109919,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_19_681355216,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_19_1522376873,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_21_728193917,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_21_1291076662,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_21_1292009458,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_23_377363907,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_23_471937262,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_23_683493364,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_23_794163232,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_22_1634122827,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_24_834669865,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_24_1298563086,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_24_1298747300,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_25_420370539,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_25_425975977,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_25_779143305,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_25_783684485,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_25_1282113417,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_25_1594653350,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_26_671741702,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_27_193244861,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_27_1185599005,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_27_1641060891,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_28_756399946,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_30_58171820,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_30_1576703094,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_30_1691165313,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_31_64742897,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_31_1273272560,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_31_1275679434,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_31_1697234870,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_31_1730477577,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_32_40581892,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_32_118538542,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_33_434250467,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_33_1190225002,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_34_257033944,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_34_370554761,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_34_475214376,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_34_1480973018,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_35_799056667,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_35_910918066,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_35_1133681992,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_35_1370437850,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_35_1416591778,2
2001532,example of what a family advocate does,msmarco_v2.1_doc_35_1484616681,1
2001532,example of what a family advocate does,msmarco_v2.1_doc_36_225664344,3
2001532,example of what a family advocate does,msmarco_v2.1_doc_36_231360385,3
