query_id,query_text,doc_id,relevance
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_03_806463421,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_02_1607007353,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_04_340154333,2
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_04_457688511,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_04_1003812592,3
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_05_538655628,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_05_539145445,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_05_539545465,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_05_542128013,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_05_685374419,3
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_05_844932279,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_05_1298338523,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_06_243061032,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_07_364314410,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_07_700558216,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_07_838772699,2
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_07_838854651,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_07_911170464,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_08_758609900,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_09_334708931,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_10_465221469,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_10_561890193,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_10_1383432790,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_13_254634056,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_14_1470242117,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_15_227201496,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_16_1427416870,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_16_2545790769,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_16_3257431457,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_16_2018722219,3
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_17_407248137,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_17_780204246,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_17_1640915382,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_17_3694260838,3
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_18_1083632117,2
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_18_2108516158,3
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_20_293091827,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_20_1238301986,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_21_777201500,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_22_1691479467,3
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_23_392044862,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_23_537787540,2
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_22_1591984482,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_25_221884351,3
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_30_272346553,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_30_680149686,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_31_887229373,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_32_514834014,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_32_523856432,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_32_624608585,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_32_844422018,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_32_357933061,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_32_368201905,2
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_33_773946582,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_35_39193260,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_35_1369216393,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_36_1188550065,2
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_37_778315327,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_38_131986420,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_40_251891700,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_40_251942117,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_40_635948743,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_50_1016187347,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_50_806274788,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_50_2431612988,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_52_77819465,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_52_894846286,3
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_53_190162617,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_53_190669062,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_53_190671538,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_53_419811590,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_54_34887753,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_55_551507544,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_56_1544997051,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_57_199743160,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_57_874258109,1
2006211,what does auslan interpreted performance mean,msmarco_v2.1_doc_58_108700997,1
2006394,what does septrin heal?,msmarco_v2.1_doc_00_347633502,2
2006394,what does septrin heal?,msmarco_v2.1_doc_00_348129307,2
2006394,what does septrin heal?,msmarco_v2.1_doc_00_519272561,2
2006394,what does septrin heal?,msmarco_v2.1_doc_00_800449134,1
2006394,what does septrin heal?,msmarco_v2.1_doc_00_800475435,1
2006394,what does septrin heal?,msmarco_v2.1_doc_02_145786124,1
2006394,what does septrin heal?,msmarco_v2.1_doc_02_229379903,2
2006394,what does septrin heal?,msmarco_v2.1_doc_02_229388381,2
2006394,what does septrin heal?,msmarco_v2.1_doc_03_1021132485,1
2006394,what does septrin heal?,msmarco_v2.1_doc_04_1001258993,2
2006394,what does septrin heal?,msmarco_v2.1_doc_07_963568672,1
2006394,what does septrin heal?,msmarco_v2.1_doc_07_997141395,1
2006394,what does septrin heal?,msmarco_v2.1_doc_07_1484313604,1
2006394,what does septrin heal?,msmarco_v2.1_doc_07_1374230470,2
2006394,what does septrin heal?,msmarco_v2.1_doc_07_1377670790,2
2006394,what does septrin heal?,msmarco_v2.1_doc_08_1201793444,2
2006394,what does septrin heal?,msmarco_v2.1_doc_09_34886371,2
2006394,what does septrin heal?,msmarco_v2.1_doc_09_79317254,2
2006394,what does septrin heal?,msmarco_v2.1_doc_09_522184207,2
2006394,what does septrin heal?,msmarco_v2.1_doc_10_651457839,1
2006394,what does septrin heal?,msmarco_v2.1_doc_10_1317001272,1
2006394,what does septrin heal?,msmarco_v2.1_doc_13_840299050,1
2006394,what does septrin heal?,msmarco_v2.1_doc_14_1225305494,1
2006394,what does septrin heal?,msmarco_v2.1_doc_15_801159699,2
2006394,what does septrin heal?,msmarco_v2.1_doc_15_1579910743,1
2006394,what does septrin heal?,msmarco_v2.1_doc_16_2092414983,1
2006394,what does septrin heal?,msmarco_v2.1_doc_18_2004471826,2
2006394,what does septrin heal?,msmarco_v2.1_doc_21_582558728,1
2006394,what does septrin heal?,msmarco_v2.1_doc_21_603557823,1
2006394,what does septrin heal?,msmarco_v2.1_doc_23_124432508,2
2006394,what does septrin heal?,msmarco_v2.1_doc_24_303783270,1
2006394,what does septrin heal?,msmarco_v2.1_doc_24_416371467,1
2006394,what does septrin heal?,msmarco_v2.1_doc_24_1267281261,1
2006394,what does septrin heal?,msmarco_v2.1_doc_24_1274293911,1
2006394,what does septrin heal?,msmarco_v2.1_doc_26_671873198,1
2006394,what does septrin heal?,msmarco_v2.1_doc_29_449650198,2
2006394,what does septrin heal?,msmarco_v2.1_doc_30_1070714848,1
2006394,what does septrin heal?,msmarco_v2.1_doc_30_1025085529,1
2006394,what does septrin heal?,msmarco_v2.1_doc_30_1036336781,2
2006394,what does septrin heal?,msmarco_v2.1_doc_31_1551505721,2
2006394,what does septrin heal?,msmarco_v2.1_doc_31_1555106910,1
2006394,what does septrin heal?,msmarco_v2.1_doc_31_1555121850,1
2006394,what does septrin heal?,msmarco_v2.1_doc_31_1557118795,2
2006394,what does septrin heal?,msmarco_v2.1_doc_31_1581545917,1
2006394,what does septrin heal?,msmarco_v2.1_doc_32_806432537,1
2006394,what does septrin heal?,msmarco_v2.1_doc_32_852640267,1
2006394,what does septrin heal?,msmarco_v2.1_doc_35_446867331,1
2006394,what does septrin heal?,msmarco_v2.1_doc_35_643137280,1
2006394,what does septrin heal?,msmarco_v2.1_doc_37_578264104,1
2006394,what does septrin heal?,msmarco_v2.1_doc_38_859274910,1
2006394,what does septrin heal?,msmarco_v2.1_doc_38_863291409,1
2006394,what does septrin heal?,msmarco_v2.1_doc_38_1160417230,1
2006394,what does septrin heal?,msmarco_v2.1_doc_39_1171649247,2
2006394,what does septrin heal?,msmarco_v2.1_doc_40_500405511,2
2006394,what does septrin heal?,msmarco_v2.1_doc_41_1655899497,2
2006394,what does septrin heal?,msmarco_v2.1_doc_42_475134277,2
2006394,what does septrin heal?,msmarco_v2.1_doc_41_1659538083,2
2006394,what does septrin heal?,msmarco_v2.1_doc_42_567416770,1
2006394,what does septrin heal?,msmarco_v2.1_doc_41_1674140090,2
2006394,what does septrin heal?,msmarco_v2.1_doc_41_1676382507,1
2006394,what does septrin heal?,msmarco_v2.1_doc_41_1676826581,2
2006394,what does septrin heal?,msmarco_v2.1_doc_42_641224024,1
2006394,what does septrin heal?,msmarco_v2.1_doc_44_1740670456,1
2006394,what does septrin heal?,msmarco_v2.1_doc_46_950569777,2
2006394,what does septrin heal?,msmarco_v2.1_doc_46_953173918,1
2006394,what does septrin heal?,msmarco_v2.1_doc_46_1029453515,1
2006394,what does septrin heal?,msmarco_v2.1_doc_48_336723633,1
2006394,what does septrin heal?,msmarco_v2.1_doc_48_560650934,2
2006394,what does septrin heal?,msmarco_v2.1_doc_49_1285082916,1
2006394,what does septrin heal?,msmarco_v2.1_doc_51_955408732,2
2006394,what does septrin heal?,msmarco_v2.1_doc_51_956705356,1
2006394,what does septrin heal?,msmarco_v2.1_doc_51_956712544,2
2006394,what does septrin heal?,msmarco_v2.1_doc_51_956720837,2
2006394,what does septrin heal?,msmarco_v2.1_doc_51_956727277,2
2006394,what does septrin heal?,msmarco_v2.1_doc_51_963496037,2
2006394,what does septrin heal?,msmarco_v2.1_doc_51_981998453,2
2006394,what does septrin heal?,msmarco_v2.1_doc_51_995653806,2
2006394,what does septrin heal?,msmarco_v2.1_doc_51_998920928,2
2006394,what does septrin heal?,msmarco_v2.1_doc_51_998950252,2
2006394,what does septrin heal?,msmarco_v2.1_doc_51_1008345409,2
2006394,what does septrin heal?,msmarco_v2.1_doc_51_1023149136,2
2006394,what does septrin heal?,msmarco_v2.1_doc_51_1043847020,2
2006394,what does septrin heal?,msmarco_v2.1_doc_55_782504383,1
2006394,what does septrin heal?,msmarco_v2.1_doc_55_1149305660,1
2006394,what does septrin heal?,msmarco_v2.1_doc_57_918673637,2
2006394,what does septrin heal?,msmarco_v2.1_doc_57_923587853,1
2006394,what does septrin heal?,msmarco_v2.1_doc_57_926630135,1
2006627,what is 311 for,msmarco_v2.1_doc_00_1229335498,3
2006627,what is 311 for,msmarco_v2.1_doc_02_1255193860,2
2006627,what is 311 for,msmarco_v2.1_doc_04_460864887,3
2006627,what is 311 for,msmarco_v2.1_doc_04_1110870913,1
2006627,what is 311 for,msmarco_v2.1_doc_05_238047401,3
2006627,what is 311 for,msmarco_v2.1_doc_05_400319533,1
2006627,what is 311 for,msmarco_v2.1_doc_07_1523709454,1
2006627,what is 311 for,msmarco_v2.1_doc_08_1247195136,3
2006627,what is 311 for,msmarco_v2.1_doc_10_1559370975,3
2006627,what is 311 for,msmarco_v2.1_doc_10_1624556531,1
2006627,what is 311 for,msmarco_v2.1_doc_14_105459211,2
2006627,what is 311 for,msmarco_v2.1_doc_14_1707794164,1
2006627,what is 311 for,msmarco_v2.1_doc_14_393806756,3
2006627,what is 311 for,msmarco_v2.1_doc_16_1361543655,1
2006627,what is 311 for,msmarco_v2.1_doc_21_1115771628,1
2006627,what is 311 for,msmarco_v2.1_doc_22_1142985221,1
2006627,what is 311 for,msmarco_v2.1_doc_23_667027300,3
2006627,what is 311 for,msmarco_v2.1_doc_23_1335247978,3
2006627,what is 311 for,msmarco_v2.1_doc_24_1013099791,1
2006627,what is 311 for,msmarco_v2.1_doc_24_1571063431,2
2006627,what is 311 for,msmarco_v2.1_doc_25_161019918,1
2006627,what is 311 for,msmarco_v2.1_doc_25_273345926,1
2006627,what is 311 for,msmarco_v2.1_doc_25_1050118728,2
2006627,what is 311 for,msmarco_v2.1_doc_25_1050129949,3
2006627,what is 311 for,msmarco_v2.1_doc_26_1415641384,2
2006627,what is 311 for,msmarco_v2.1_doc_27_464876702,2
2006627,what is 311 for,msmarco_v2.1_doc_28_41794487,1
2006627,what is 311 for,msmarco_v2.1_doc_28_70853560,2
2006627,what is 311 for,msmarco_v2.1_doc_33_400291454,1
2006627,what is 311 for,msmarco_v2.1_doc_33_691749965,3
2006627,what is 311 for,msmarco_v2.1_doc_35_503559054,3
2006627,what is 311 for,msmarco_v2.1_doc_36_67632507,1
2006627,what is 311 for,msmarco_v2.1_doc_36_198967513,3
2006627,what is 311 for,msmarco_v2.1_doc_36_198983072,3
2006627,what is 311 for,msmarco_v2.1_doc_36_198984471,2
2006627,what is 311 for,msmarco_v2.1_doc_36_198989680,2
2006627,what is 311 for,msmarco_v2.1_doc_36_491109089,3
2006627,what is 311 for,msmarco_v2.1_doc_36_1146744690,3
2006627,what is 311 for,msmarco_v2.1_doc_36_1147078788,1
2006627,what is 311 for,msmarco_v2.1_doc_36_1193268840,3
2006627,what is 311 for,msmarco_v2.1_doc_40_199228402,2
2006627,what is 311 for,msmarco_v2.1_doc_40_1507733689,3
2006627,what is 311 for,msmarco_v2.1_doc_41_1789594777,3
2006627,what is 311 for,msmarco_v2.1_doc_43_123112801,2
2006627,what is 311 for,msmarco_v2.1_doc_44_459025279,3
2006627,what is 311 for,msmarco_v2.1_doc_44_1575282737,1
2006627,what is 311 for,msmarco_v2.1_doc_45_213864952,3
2006627,what is 311 for,msmarco_v2.1_doc_45_213871890,3
2006627,what is 311 for,msmarco_v2.1_doc_45_838800797,2
2006627,what is 311 for,msmarco_v2.1_doc_51_1097437290,3
2006627,what is 311 for,msmarco_v2.1_doc_51_1245038924,3
2006627,what is 311 for,msmarco_v2.1_doc_52_699792714,2
2006627,what is 311 for,msmarco_v2.1_doc_52_917254368,2
2006627,what is 311 for,msmarco_v2.1_doc_56_1104534752,1
2006627,what is 311 for,msmarco_v2.1_doc_56_1244551299,1
2006627,what is 311 for,msmarco_v2.1_doc_58_305498154,3
2006627,what is 311 for,msmarco_v2.1_doc_05_238122898,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_00_232319746,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_00_906007852,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_01_1929843626,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_04_165063687,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_06_455108848,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_06_465748730,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_06_869544095,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_06_1304659884,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_05_1679966871,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_07_1231523178,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_08_1412361493,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_08_1509682078,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_10_1050464203,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_13_275486,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_13_284095,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_15_649261531,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_18_27117622,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_20_214585357,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_21_804402944,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_21_1145383847,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_23_185754779,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_24_841624952,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_25_1294729512,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_25_1295189809,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_29_905377580,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_29_1283319752,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_29_1290430034,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_29_1537000805,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_30_321403400,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_30_1879375137,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_31_1546253516,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_31_1546343777,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_32_935379173,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_32_963910573,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_33_1167325385,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_34_754169264,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_35_429737469,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_36_273072299,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_37_471924567,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_40_912795974,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_40_930693130,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_44_1358070132,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_45_160739692,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_45_552167539,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_45_552291424,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_47_1150119125,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_47_1182413403,2
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_49_1148259194,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_49_1148564759,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_50_1429114409,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_50_2691159458,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_51_1320956408,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_51_1321075310,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_51_1321276034,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_52_432112853,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_52_945477861,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_54_231831491,3
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_54_1562672540,1
2016333,how to make ground beef empanadas,msmarco_v2.1_doc_54_685000522,1
2030323,description of mesquite plant,msmarco_v2.1_doc_00_1067174509,2
2030323,description of mesquite plant,msmarco_v2.1_doc_00_1067180368,2
2030323,description of mesquite plant,msmarco_v2.1_doc_01_1475799633,1
2030323,description of mesquite plant,msmarco_v2.1_doc_01_1490718699,3
2030323,description of mesquite plant,msmarco_v2.1_doc_02_771658235,1
2030323,description of mesquite plant,msmarco_v2.1_doc_01_2082880568,3
2030323,description of mesquite plant,msmarco_v2.1_doc_03_184404555,1
2030323,description of mesquite plant,msmarco_v2.1_doc_03_184411204,2
2030323,description of mesquite plant,msmarco_v2.1_doc_03_184416458,3
2030323,description of mesquite plant,msmarco_v2.1_doc_03_1457860035,1
2030323,description of mesquite plant,msmarco_v2.1_doc_04_911960875,1
2030323,description of mesquite plant,msmarco_v2.1_doc_05_941493852,2
2030323,description of mesquite plant,msmarco_v2.1_doc_05_1006070036,1
2030323,description of mesquite plant,msmarco_v2.1_doc_05_1006881568,1
2030323,description of mesquite plant,msmarco_v2.1_doc_05_1007258038,1
2030323,description of mesquite plant,msmarco_v2.1_doc_05_1007301207,2
2030323,description of mesquite plant,msmarco_v2.1_doc_06_638700902,3
2030323,description of mesquite plant,msmarco_v2.1_doc_06_639525750,3
2030323,description of mesquite plant,msmarco_v2.1_doc_06_640140055,1
2030323,description of mesquite plant,msmarco_v2.1_doc_05_1639747171,3
2030323,description of mesquite plant,msmarco_v2.1_doc_05_1660991941,2
2030323,description of mesquite plant,msmarco_v2.1_doc_08_1061721178,1
2030323,description of mesquite plant,msmarco_v2.1_doc_08_1179078913,3
2030323,description of mesquite plant,msmarco_v2.1_doc_12_273100274,2
2030323,description of mesquite plant,msmarco_v2.1_doc_12_273227683,1
2030323,description of mesquite plant,msmarco_v2.1_doc_12_823178726,1
2030323,description of mesquite plant,msmarco_v2.1_doc_13_786580976,2
2030323,description of mesquite plant,msmarco_v2.1_doc_13_964199634,1
2030323,description of mesquite plant,msmarco_v2.1_doc_15_196444709,1
2030323,description of mesquite plant,msmarco_v2.1_doc_15_1790651752,1
2030323,description of mesquite plant,msmarco_v2.1_doc_17_369038020,1
2030323,description of mesquite plant,msmarco_v2.1_doc_18_85371797,2
2030323,description of mesquite plant,msmarco_v2.1_doc_18_1331545633,2
2030323,description of mesquite plant,msmarco_v2.1_doc_19_1153176446,2
2030323,description of mesquite plant,msmarco_v2.1_doc_20_850053766,2
2030323,description of mesquite plant,msmarco_v2.1_doc_20_1564715055,2
2030323,description of mesquite plant,msmarco_v2.1_doc_21_136217843,1
2030323,description of mesquite plant,msmarco_v2.1_doc_21_1420073126,2
